cod_pedido;cod_cliente;cod_fornecedor;cod_categoria;cod_produto;cod_transportadora;cod_filial;cod_funcionario;cod_vendedor;data_pedido;valor_item;valor_total;qtde_item;desconto_item;vendedor;cargo_vendedor;data_admissao;salario_vendedor;endereco_filial;cidade_filial;pais_filial;transportadora;produto;custo_produto;preco_produto;estoque_produto;categoria_produto;grupo_produto;fornecedor;contato_fornecedor;endereco_fornecedor;cidade_fornecedor;pais_fornecedor;cliente;contato_cliente;endereco_cliente;cidade_cliente;pais_cliente;frete_item
10864;4;16;4;35;2;1;3;3;28/06/2021;6,32;25,28;4;0;Rob Carsson;Sales Representative;01/10/1994;5250;Citygatan. 1;Stockholm;Sweden;SafeAndFast;LA. Shorts;5,17;6;20;Swimwear;Beach clothing;Smooth Clothes;Pamela Andersson;3400 - 8th Avenue Suite 210;Bend;USA;Dr Jims Trousers;Carl Montgomery;120 Hanover Sq.;London;UK;6,8273684210526
10864;4;16;2;67;2;1;3;3;28/06/2021;64,81;972,15;15;0;Rob Carsson;Sales Representative;01/10/1994;5250;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Minnki Pälsii;46,1;60;52;"Women's Clothes";Fashion for Women;Smooth Clothes;Pamela Andersson;3400 - 8th Avenue Suite 210;Bend;USA;Dr Jims Trousers;Carl Montgomery;120 Hanover Sq.;London;UK;25,602631578947
10865;63;18;2;39;2;2;8;8;28/06/2021;62,94;4783,4399962485;80;0,050000000745058;Leif Shine;Sales Coordinator;05/03/2004;5416,6666666667;Mellangatan. 33;Lund;Sweden;SafeAndFast;Terence Top;48,17;60;69;"Women's Clothes";Fashion for Women;Like Paradis;Vanessa Paradis;203, Rue des Francs-Bourgeois;Paris;France;Grunewald;George Essen;Taucherstraße 10;Cunewalde;Germany;13,434285714286
10865;63;18;2;38;2;2;8;8;28/06/2021;81,14;4624,9799963728;60;0,050000000745058;Leif Shine;Sales Coordinator;05/03/2004;5416,6666666667;Mellangatan. 33;Lund;Sweden;SafeAndFast;Le Baby Dress;62,38;80,5;17;"Women's Clothes";Fashion for Women;Like Paradis;Vanessa Paradis;203, Rue des Francs-Bourgeois;Paris;France;Grunewald;George Essen;Taucherstraße 10;Cunewalde;Germany;10,075714285714
10866;5;1;1;2;2;1;3;3;29/03/2021;17,65;277,9875;21;0,25;Rob Carsson;Sales Representative;01/10/1994;5250;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Mr2 Trousers;16,17;19;17;"Men's Clothes";Fashion for Men;Sunny Clothes;Peter Shilton;49 Gilbert St.;London;UK;Urras Shop;Urra Gurra Aktersnurra;Berguvsvägen  8;Luleå;Sweden;14,587164179104
10866;5;10;1;24;2;1;3;3;29/03/2021;4,69;21,105;6;0,25;Rob Carsson;Sales Representative;01/10/1994;5250;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Samba Soccer Socks;3,9;4,5;20;"Men's Clothes";Fashion for Men;Samba;Ronaldinho;Av. das Americanas 12.890;Sao Paulo;Brazil;Urras Shop;Urra Gurra Aktersnurra;Berguvsvägen  8;Luleå;Sweden;4,1677611940299
10866;5;13;8;30;2;1;3;3;29/03/2021;24,09;722,7;40;0,25;Rob Carsson;Sales Representative;01/10/1994;5250;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Baby Dark Lounge Suit;22,71;25,89;10;Baby Clothes;0-3 Years;Executive Clothing GMBH;Markus Danzig;Frahmredder 112a;Cuxhaven;Germany;Urras Shop;Urra Gurra Aktersnurra;Berguvsvägen  8;Luleå;Sweden;27,785074626866
10867;48;24;2;53;3;5;1;1;29/07/2021;65,99;197,97;3;0;Frank Roll;Sales Representative;01/10/2003;5083,3333333333;234 Sun Street;Seattle;USA;World Wide Transports;Jack Flash Dress;52,38;60,8;0;"Women's Clothes";Fashion for Women;Cangaroo Shoes;Crocodile Dundee;"170 Prince Edward Parade Hunter's Hill";Sydney;Australia;Too Hot 4U;Andrea Pamelsson;89 Chiaroscuro Rd.;Portland;USA;37,25
10868;62;23;3;49;2;1;3;3;28/02/2021;19,47;735,96599878147;42;0,10000000149012;Rob Carsson;Sales Representative;01/10/1994;5250;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Finnish Sport Blades;15,43;20;10;Sportswear;Sports clothing;Nordik Koskenkorva;Juha Mieto;Valtakatu 12;Lappeenranta;Finland;Roba di Piel;Jorge Alemaio;Alameda dos Canàrios, 891;São Paulo;Brazil;10,970217391304
10868;62;11;3;26;2;1;3;3;28/02/2021;33,32;666,4;20;0;Rob Carsson;Sales Representative;01/10/1994;5250;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Bike Helmet;26,13;31,23;15;Sportswear;Sports clothing;Der Bahnhof;Karl Straubaum;Tiergartenstraáe 5;Berlin;Germany;Roba di Piel;Jorge Alemaio;Alameda dos Canàrios, 891;São Paulo;Brazil;5,2239130434783
10868;62;16;4;35;2;1;3;3;28/02/2021;6,24;187,2;30;0;Rob Carsson;Sales Representative;01/10/1994;5250;Citygatan. 1;Stockholm;Sweden;SafeAndFast;LA. Shorts;5,17;6;20;Swimwear;Beach clothing;Smooth Clothes;Pamela Andersson;3400 - 8th Avenue Suite 210;Bend;USA;Roba di Piel;Jorge Alemaio;Alameda dos Canàrios, 891;São Paulo;Brazil;7,8358695652174
10869;32;9;5;23;3;5;1;1;30/07/2021;8,38;419;50;0;Frank Roll;Sales Representative;01/10/2003;5083,3333333333;234 Sun Street;Seattle;USA;World Wide Transports;DSW Sandals;7,43;9;61;"Women's Footwear";Ladies Shoes;Goa Kl„der;Tomas Ravelli;Kaloadagatan 13;G”teborg;Sweden;The Corner Store;Ross The Boss;2732 Baker Blvd.;Eugene;USA;18,491666666667
10869;32;8;3;68;3;5;1;1;30/07/2021;13,68;273,6;20;0;Frank Roll;Sales Representative;01/10/2003;5083,3333333333;234 Sun Street;Seattle;USA;World Wide Transports;Cap;9,67;12,5;6;Sportswear;Sports clothing;Hot Pants;David Leg;"29 King's Way";Manchester;UK;The Corner Store;Ross The Boss;2732 Baker Blvd.;Eugene;USA;7,3966666666667
10869;32;5;1;11;3;5;1;1;30/07/2021;29,95;299,5;10;0;Frank Roll;Sales Representative;01/10/2003;5083,3333333333;234 Sun Street;Seattle;USA;World Wide Transports;Desperado Jeans;21,1;28;22;"Men's Clothes";Fashion for Men;Los Hombres Machos;Antonio Banderas;Calle del Rosal 4;Oviedo;Spain;The Corner Store;Ross The Boss;2732 Baker Blvd.;Eugene;USA;3,6983333333333
10869;32;1;1;1;3;5;1;1;30/07/2021;21,5;860;40;0;Frank Roll;Sales Representative;01/10/2003;5083,3333333333;234 Sun Street;Seattle;USA;World Wide Transports;Lenin Jeansshorts;15,37;20;39;"Men's Clothes";Fashion for Men;Sunny Clothes;Peter Shilton;49 Gilbert St.;London;UK;The Corner Store;Ross The Boss;2732 Baker Blvd.;Eugene;USA;14,793333333333
10870;91;24;6;51;2;2;8;8;30/03/2021;107,62;215,24;2;0;Leif Shine;Sales Coordinator;05/03/2004;5416,6666666667;Mellangatan. 33;Lund;Sweden;SafeAndFast;Summit Hiking Boots;82,74;99,9;20;"Men's Footwear";Men Shoes;Cangaroo Shoes;Crocodile Dundee;"170 Prince Edward Parade Hunter's Hill";Sydney;Australia;Slotzy Danz;Boniekk Wallessa;ul. Filtrowa 68;Warszawa;Poland;9,388
10870;91;16;4;35;2;2;8;8;30/03/2021;6,42;19,26;3;0;Leif Shine;Sales Coordinator;05/03/2004;5416,6666666667;Mellangatan. 33;Lund;Sweden;SafeAndFast;LA. Shorts;5,17;6;20;Swimwear;Beach clothing;Smooth Clothes;Pamela Andersson;3400 - 8th Avenue Suite 210;Bend;USA;Slotzy Danz;Boniekk Wallessa;ul. Filtrowa 68;Warszawa;Poland;14,082
10871;63;7;3;16;2;2;8;8;31/05/2021;9,63;109,7819999139;12;0,050000000745058;Leif Shine;Sales Coordinator;05/03/2004;5416,6666666667;Mellangatan. 33;Lund;Sweden;SafeAndFast;Wimbledon T-Shirt;7,33;9,45;29;Sportswear;Sports clothing;New Balls;Pat Cash;74 Rose St. Moonie Ponds;Melbourne;Australia;Grunewald;George Essen;Taucherstraße 10;Cunewalde;Germany;8,4030769230769
10871;63;7;6;17;2;2;8;8;31/05/2021;24,06;365,71199971318;16;0,050000000745058;Leif Shine;Sales Coordinator;05/03/2004;5416,6666666667;Mellangatan. 33;Lund;Sweden;SafeAndFast;TieBreak Tennis shoes;19,35;25;0;"Men's Footwear";Men Shoes;New Balls;Pat Cash;74 Rose St. Moonie Ponds;Melbourne;Australia;Grunewald;George Essen;Taucherstraße 10;Cunewalde;Germany;11,204102564103
10871;63;3;2;6;2;2;8;8;31/05/2021;3,76;178,59999985993;50;0,050000000745058;Leif Shine;Sales Coordinator;05/03/2004;5416,6666666667;Mellangatan. 33;Lund;Sweden;SafeAndFast;Shagall Socks;3,21;4;120;"Women's Clothes";Fashion for Women;Dressed for Succes;Glenn Miller;707 Oxford Rd.;Ann Arbor;USA;Grunewald;George Essen;Taucherstraße 10;Cunewalde;Germany;35,012820512821
10872;30;12;5;64;1;3;5;5;30/11/2021;32,57;464,122499636;15;0,050000000745058;Ingrid Hendrix;Sales Representative;17/10/1995;5108,3333333333;66 Rue de Qlik;Paris;France;Quik Shipping;WFS Shoes;29,25;33,25;22;"Women's Footwear";Ladies Shoes;Austerlich;Karl Heinz Berger;Bogenallee 51;Frankfurt;Germany;Los Trajes de Matador;El Cordobes;Finca La Campana, 33;Sevilla;Spain;5,2090909090909
10872;30;29;3;62;1;3;5;5;30/11/2021;30,93;587,66999953911;20;0,050000000745058;Ingrid Hendrix;Sales Representative;17/10/1995;5108,3333333333;66 Rue de Qlik;Paris;France;Quik Shipping;Lace Shoes;25,39;29,3;17;Sportswear;Sports clothing;Fast Runners;Ben Johnsson;148 rue Chasseur;Ste-Hyacinthe;Canada;Los Trajes de Matador;El Cordobes;Finca La Campana, 33;Sevilla;Spain;6,9454545454545
10872;30;25;3;55;1;3;5;5;30/11/2021;42,03;399,28499968685;10;0,050000000745058;Ingrid Hendrix;Sales Representative;17/10/1995;5108,3333333333;66 Rue de Qlik;Paris;France;Quik Shipping;Feiss Fleece Trousers;33,18;39;115;Sportswear;Sports clothing;Mountain International;Celine Dion;2960 Rue St. Laurent;Montr‚al;Canada;Los Trajes de Matador;El Cordobes;Finca La Campana, 33;Sevilla;Spain;3,4727272727273
10872;30;2;2;65;1;3;5;5;30/11/2021;10,42;207,87899983697;21;0,050000000745058;Ingrid Hendrix;Sales Representative;17/10/1995;5108,3333333333;66 Rue de Qlik;Paris;France;Quik Shipping;Stretch Pants;8,68;10,05;76;"Women's Clothes";Fashion for Women;Big L;James Brown;P.O. Box 78934;New Orleans;USA;Los Trajes de Matador;El Cordobes;Finca La Campana, 33;Sevilla;Spain;7,2927272727273
10873;32;8;3;21;3;5;1;1;01/06/2021;10,27;205,4;20;0;Frank Roll;Sales Representative;01/10/2003;5083,3333333333;234 Sun Street;Seattle;USA;World Wide Transports;Basket Shoes;8,78;10;3;Sportswear;Sports clothing;Hot Pants;David Leg;"29 King's Way";Manchester;UK;The Corner Store;Ross The Boss;2732 Baker Blvd.;Eugene;USA;35,252173913043
10873;32;12;7;28;3;5;1;1;01/06/2021;44,88;134,64;3;0;Frank Roll;Sales Representative;01/10/2003;5083,3333333333;234 Sun Street;Seattle;USA;World Wide Transports;RDL Suit;36,81;45,6;26;"Children's Clothes";3-15 Years;Austerlich;Karl Heinz Berger;Bogenallee 51;Frankfurt;Germany;The Corner Store;Ross The Boss;2732 Baker Blvd.;Eugene;USA;5,2878260869565
10874;88;4;8;10;2;1;2;2;31/01/2021;6,6;66;10;0;Erik Presley;President;14/09/1993;15000;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Sapporoo Gloves;6,2;7;31;Baby Clothes;0-3 Years;Nitsuchiba;James Sushi;9-8 Sekimai Musashino-shi;Tokyo;Japan;Da Santho Cosmethia;Mariah Erdi;Rua do Mercado, 12;Resende;Brazil;21,48
10875;5;8;3;19;2;1;9;9;01/06/2021;8,55;213,75;25;0;Helen Brolin;Sales Representative;15/02/1995;5000;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Squash Shorts;7,4;9,2;25;Sportswear;Sports clothing;Hot Pants;David Leg;"29 King's Way";Manchester;UK;Urras Shop;Urra Gurra Aktersnurra;Berguvsvägen  8;Luleå;Sweden;21,303278688525
10875;5;22;6;47;2;1;9;9;01/06/2021;24,42;461,53799923584;21;0,10000000149012;Helen Brolin;Sales Representative;15/02/1995;5000;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Lundenhagen Boots;22,12;25,5;36;"Men's Footwear";Men Shoes;Niemegen Boots;George van Zaant;Verkoop Rijnweg 22;Zaandam;Netherlands;Urras Shop;Urra Gurra Aktersnurra;Berguvsvägen  8;Luleå;Sweden;17,894754098361
10875;5;23;3;49;2;1;9;9;01/06/2021;21,62;324,3;15;0;Helen Brolin;Sales Representative;15/02/1995;5000;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Finnish Sport Blades;15,43;20;10;Sportswear;Sports clothing;Nordik Koskenkorva;Juha Mieto;Valtakatu 12;Lappeenranta;Finland;Urras Shop;Urra Gurra Aktersnurra;Berguvsvägen  8;Luleå;Sweden;12,781967213115
10876;9;12;5;64;1;3;4;4;04/08/2021;35,86;717,2;20;0;Joan Callins;Sales Manager;03/09/1994;10000;66 Rue de Qlik;Paris;France;Quik Shipping;WFS Shoes;29,25;33,25;22;"Women's Footwear";Ladies Shoes;Austerlich;Karl Heinz Berger;Bogenallee 51;Frankfurt;Germany;La Legion Mercenaire;Bernard de Gaule;12, rue des Bouchers;Marseille;France;12,746341463415
10876;9;21;8;46;1;3;4;4;04/08/2021;12,23;256,83;21;0;Joan Callins;Sales Manager;03/09/1994;10000;66 Rue de Qlik;Paris;France;Quik Shipping;Rodbye Troje;9,07;12;95;Baby Clothes;0-3 Years;Prael Ltd;Preben Elkjer;Lyngbysild Fiskebakken 10;Lyngby;Denmark;La Legion Mercenaire;Bernard de Gaule;12, rue des Bouchers;Marseille;France;13,383658536585
10877;67;7;3;16;2;1;3;3;04/07/2021;10,01;225,225;30;0,25;Rob Carsson;Sales Representative;01/10/1994;5250;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Wimbledon T-Shirt;7,33;9,45;29;Sportswear;Sports clothing;New Balls;Pat Cash;74 Rose St. Moonie Ponds;Melbourne;Australia;Da Bikini Expertu;Thomá Lindao;Av. Copacabana, 267;Rio de Janeiro;Brazil;24,092727272727
10877;67;7;8;18;2;1;3;3;04/07/2021;25,78;644,5;25;0;Rob Carsson;Sales Representative;01/10/1994;5250;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Deuce Shirt;22,09;25,5;42;Baby Clothes;0-3 Years;New Balls;Pat Cash;74 Rose St. Moonie Ponds;Melbourne;Australia;Da Bikini Expertu;Thomá Lindao;Av. Copacabana, 267;Rio de Janeiro;Brazil;20,077272727273
10878;63;8;3;20;2;2;7;7;05/08/2021;81,82;1554,5799987808;20;0,050000000745058;Tom Lindwall;Sales Representative;22/11/1995;5083,3333333333;Mellangatan. 33;Lund;Sweden;SafeAndFast;Tennis Suit;64,49;81;40;Sportswear;Sports clothing;Hot Pants;David Leg;"29 King's Way";Manchester;UK;Grunewald;George Essen;Taucherstraße 10;Cunewalde;Germany;55,53
10879;79;2;2;65;2;2;7;7;04/02/2021;10,9;109;10;0;Tom Lindwall;Sales Representative;22/11/1995;5083,3333333333;Mellangatan. 33;Lund;Sweden;SafeAndFast;Stretch Pants;8,68;10,05;76;"Women's Clothes";Fashion for Women;Big L;James Brown;P.O. Box 78934;New Orleans;USA;Boombastic;Heinz Disco;Luisenstr. 48;Münster;Germany;21,71875
10879;79;19;8;40;2;2;7;7;04/02/2021;17,53;210,36;12;0;Tom Lindwall;Sales Representative;22/11/1995;5083,3333333333;Mellangatan. 33;Lund;Sweden;SafeAndFast;Duck Trousers;16,34;18,4;123;Baby Clothes;0-3 Years;Mayflower;Ray Bourke;Order Processing Dept. 2100 Paul Revere Blvd.;Boston;USA;Boombastic;Heinz Disco;Luisenstr. 48;Münster;Germany;26,0625
10879;79;23;2;76;2;2;7;7;04/02/2021;430,53;4305,3;10;0;Tom Lindwall;Sales Representative;22/11/1995;5083,3333333333;Mellangatan. 33;Lund;Sweden;SafeAndFast;Halter Dress;304,7;399;57;"Women's Clothes";Fashion for Women;Nordik Koskenkorva;Juha Mieto;Valtakatu 12;Lappeenranta;Finland;Boombastic;Heinz Disco;Luisenstr. 48;Münster;Germany;21,71875
10880;24;7;1;70;2;2;7;7;04/02/2021;29,17;1166,7999956533;50;0,20000000298023;Tom Lindwall;Sales Representative;22/11/1995;5083,3333333333;Mellangatan. 33;Lund;Sweden;SafeAndFast;US-Master Jeans;24,98;29;15;"Men's Clothes";Fashion for Men;New Balls;Pat Cash;74 Rose St. Moonie Ponds;Melbourne;Australia;Sport & Fritid AB;Linda Haglund;Åkergatan 24;Bräcke;Sweden;34,081818181818
10880;24;29;3;61;2;2;7;7;04/02/2021;27,03;648,71999758333;30;0,20000000298023;Tom Lindwall;Sales Representative;22/11/1995;5083,3333333333;Mellangatan. 33;Lund;Sweden;SafeAndFast;AAA Running Shoe;22,24;26,5;113;Sportswear;Sports clothing;Fast Runners;Ben Johnsson;148 rue Chasseur;Ste-Hyacinthe;Canada;Sport & Fritid AB;Linda Haglund;Åkergatan 24;Bräcke;Sweden;20,449090909091
10880;24;9;5;23;2;2;7;7;04/02/2021;8,31;199,43999925703;30;0,20000000298023;Tom Lindwall;Sales Representative;22/11/1995;5083,3333333333;Mellangatan. 33;Lund;Sweden;SafeAndFast;DSW Sandals;7,43;9;61;"Women's Footwear";Ladies Shoes;Goa Kl„der;Tomas Ravelli;Kaloadagatan 13;G”teborg;Sweden;Sport & Fritid AB;Linda Haglund;Åkergatan 24;Bräcke;Sweden;20,449090909091
10881;12;17;8;73;2;1;3;3;06/08/2021;1,19;11,9;10;0;Rob Carsson;Sales Representative;01/10/1994;5250;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Mehmet-Napp;0,89;1,1;101;Baby Clothes;0-3 Years;ABC;Anna Book;Brovallav„gen 231;Stockholm;Sweden;Los Pantalones Magicos;Victoria Abril;Plaza de Mayo 6;Buenos Aires;Argentina;43,45
10882;59;20;5;42;1;3;4;4;06/04/2021;12,63;315,75;25;0;Joan Callins;Sales Manager;03/09/1994;10000;66 Rue de Qlik;Paris;France;Quik Shipping;Walking Shoes;10,95;14;26;"Women's Footwear";Ladies Shoes;Asin Fashion Ltd Co;Li Chi Mihn;471 Serangoon Loop, Suite #402;Singapore;Singapore;Extrawagens;Herbert Bernstorf;Geislweg 14;Salzburg;Austria;17,103896103896
10882;59;23;3;49;1;3;4;4;06/04/2021;19,95;339,14999762177;20;0,15000000596046;Joan Callins;Sales Manager;03/09/1994;10000;66 Rue de Qlik;Paris;France;Quik Shipping;Finnish Sport Blades;15,43;20;10;Sportswear;Sports clothing;Nordik Koskenkorva;Juha Mieto;Valtakatu 12;Lappeenranta;Finland;Extrawagens;Herbert Bernstorf;Geislweg 14;Salzburg;Austria;13,683116883117
10882;59;25;3;54;1;3;4;4;06/04/2021;35,42;963,42399324417;32;0,15000000596046;Joan Callins;Sales Manager;03/09/1994;10000;66 Rue de Qlik;Paris;France;Quik Shipping;Patamonia Fleece Jacket;30,27;35,45;21;Sportswear;Sports clothing;Mountain International;Celine Dion;2960 Rue St. Laurent;Montr‚al;Canada;Extrawagens;Herbert Bernstorf;Geislweg 14;Salzburg;Austria;21,892987012987
10883;63;10;1;24;2;2;7;7;07/08/2021;4,35;34,8;8;0;Tom Lindwall;Sales Representative;22/11/1995;5083,3333333333;Mellangatan. 33;Lund;Sweden;SafeAndFast;Samba Soccer Socks;3,9;4,5;20;"Men's Clothes";Fashion for Men;Samba;Ronaldinho;Av. das Americanas 12.890;Sao Paulo;Brazil;Grunewald;George Essen;Taucherstraße 10;Cunewalde;Germany;58,13
10884;19;2;2;65;2;1;9;9;07/07/2021;9,13;104,08199991837;12;0,050000000745058;Helen Brolin;Sales Representative;15/02/1995;5000;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Stretch Pants;8,68;10,05;76;"Women's Clothes";Fashion for Women;Big L;James Brown;P.O. Box 78934;New Orleans;USA;Th Fashing;Greg Thatcher;35 King George;London;UK;7,1786301369863
10884;19;26;5;56;2;1;9;9;07/07/2021;41,18;821,54099935569;21;0,050000000745058;Helen Brolin;Sales Representative;15/02/1995;5000;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Slip-on Shoes;34,17;38;21;"Women's Footwear";Ladies Shoes;Pirilli Company;Alberto Tomba;Via dei Gelsomini, 153;Salerno;Italy;Th Fashing;Greg Thatcher;35 King George;London;UK;12,562602739726
10884;19;8;3;21;2;1;9;9;07/07/2021;9,9;376,19999970496;40;0,050000000745058;Helen Brolin;Sales Representative;15/02/1995;5000;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Basket Shoes;8,78;10;3;Sportswear;Sports clothing;Hot Pants;David Leg;"29 King's Way";Manchester;UK;Th Fashing;Greg Thatcher;35 King George;London;UK;23,928767123288
10885;76;7;1;70;1;3;4;4;07/08/2021;29,44;883,2;30;0;Joan Callins;Sales Manager;03/09/1994;10000;66 Rue de Qlik;Paris;France;Quik Shipping;US-Master Jeans;24,98;29;15;"Men's Clothes";Fashion for Men;New Balls;Pat Cash;74 Rose St. Moonie Ponds;Melbourne;Australia;Belgium Black Jeans;Cheril Cow;Boulevard Tirou, 255;Charleroi;Belgium;16,737931034483
10885;76;1;1;2;1;3;4;4;07/08/2021;19,45;389;20;0;Joan Callins;Sales Manager;03/09/1994;10000;66 Rue de Qlik;Paris;France;Quik Shipping;Mr2 Trousers;16,17;19;17;"Men's Clothes";Fashion for Men;Sunny Clothes;Peter Shilton;49 Gilbert St.;London;UK;Belgium Black Jeans;Cheril Cow;Boulevard Tirou, 255;Charleroi;Belgium;11,158620689655
10885;76;10;1;24;1;3;4;4;07/08/2021;4,56;54,72;12;0;Joan Callins;Sales Manager;03/09/1994;10000;66 Rue de Qlik;Paris;France;Quik Shipping;Samba Soccer Socks;3,9;4,5;20;"Men's Clothes";Fashion for Men;Samba;Ronaldinho;Av. das Americanas 12.890;Sao Paulo;Brazil;Belgium Black Jeans;Cheril Cow;Boulevard Tirou, 255;Charleroi;Belgium;6,6951724137931
10885;76;12;2;77;1;3;4;4;07/08/2021;13,69;342,25;25;0;Joan Callins;Sales Manager;03/09/1994;10000;66 Rue de Qlik;Paris;France;Quik Shipping;Wrap Skirt;10,95;13;32;"Women's Clothes";Fashion for Women;Austerlich;Karl Heinz Berger;Bogenallee 51;Frankfurt;Germany;Belgium Black Jeans;Cheril Cow;Boulevard Tirou, 255;Charleroi;Belgium;13,948275862069
10886;34;4;8;10;2;1;3;3;08/04/2021;6,74;471,8;70;0;Rob Carsson;Sales Representative;01/10/1994;5250;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Sapporoo Gloves;6,2;7;31;Baby Clothes;0-3 Years;Nitsuchiba;James Sushi;9-8 Sekimai Musashino-shi;Tokyo;Japan;El Carnevale;Joe do Pintho;Rua do Paço, 67;Rio de Janeiro;Brazil;14,535862068966
10886;34;14;1;31;2;1;3;3;08/04/2021;9,07;317,45;35;0;Rob Carsson;Sales Representative;01/10/1994;5250;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Rossi Bermuda Shorts;7,53;8,5;0;"Men's Clothes";Fashion for Men;Ravenna Fashion;Pablo Rossi;Viale Dante, 75;Ravenna;Italy;El Carnevale;Joe do Pintho;Rua do Paço, 67;Rio de Janeiro;Brazil;7,2679310344828
10886;34;12;2;77;2;1;3;3;08/04/2021;13,58;543,2;40;0;Rob Carsson;Sales Representative;01/10/1994;5250;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Wrap Skirt;10,95;13;32;"Women's Clothes";Fashion for Women;Austerlich;Karl Heinz Berger;Bogenallee 51;Frankfurt;Germany;El Carnevale;Joe do Pintho;Rua do Paço, 67;Rio de Janeiro;Brazil;8,3062068965517
10887;29;11;3;25;1;3;5;5;08/08/2021;13,12;65,6;5;0;Ingrid Hendrix;Sales Representative;17/10/1995;5108,3333333333;66 Rue de Qlik;Paris;France;Quik Shipping;Basket Vest;10,85;14;76;Sportswear;Sports clothing;Der Bahnhof;Karl Straubaum;Tiergartenstraáe 5;Berlin;Germany;El Chandal del Barca;Jusep del pep;Rambla de Cataluña, 23;Barcelona;Spain;77,14
10888;30;8;3;68;1;3;5;5;11/03/2021;11,56;208,08;18;0;Ingrid Hendrix;Sales Representative;17/10/1995;5108,3333333333;66 Rue de Qlik;Paris;France;Quik Shipping;Cap;9,67;12,5;6;Sportswear;Sports clothing;Hot Pants;David Leg;"29 King's Way";Manchester;UK;Los Trajes de Matador;El Cordobes;Finca La Campana, 33;Sevilla;Spain;15,214736842105
10888;30;1;1;2;1;3;5;5;11/03/2021;20,46;409,2;20;0;Ingrid Hendrix;Sales Representative;17/10/1995;5108,3333333333;66 Rue de Qlik;Paris;France;Quik Shipping;Mr2 Trousers;16,17;19;17;"Men's Clothes";Fashion for Men;Sunny Clothes;Peter Shilton;49 Gilbert St.;London;UK;Los Trajes de Matador;El Cordobes;Finca La Campana, 33;Sevilla;Spain;16,905263157895
10889;73;5;1;11;2;1;3;3;11/08/2021;26,04;1041,6;40;0;Rob Carsson;Sales Representative;01/10/1994;5250;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Desperado Jeans;21,1;28;22;"Men's Clothes";Fashion for Men;Los Hombres Machos;Antonio Banderas;Calle del Rosal 4;Oviedo;Spain;Rode & Vite;Preben Elkjaer;Vinbæltet 34;København;Denmark;32,17
10889;73;18;2;38;2;1;3;3;11/08/2021;87,79;3511,6;40;0;Rob Carsson;Sales Representative;01/10/1994;5250;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Le Baby Dress;62,38;80,5;17;"Women's Clothes";Fashion for Women;Like Paradis;Vanessa Paradis;203, Rue des Francs-Bourgeois;Paris;France;Rode & Vite;Preben Elkjaer;Vinbæltet 34;København;Denmark;32,17
10890;18;19;8;41;1;4;6;6;11/04/2021;9,12;127,68;14;0;Lennart Skoglund;Sales Representative;17/01/2004;5100;Boulevard 3;Nice;France;Quik Shipping;Duck Shirt;7,28;9,65;85;Baby Clothes;0-3 Years;Mayflower;Ray Bourke;Order Processing Dept. 2100 Paul Revere Blvd.;Boston;USA;Aujourd´hui;Pierre Chardin;67, rue des Cinquante Otages;Nantes;France;20,798974358974
10890;18;7;6;17;1;4;6;6;11/04/2021;23,17;347,55;15;0;Lennart Skoglund;Sales Representative;17/01/2004;5100;Boulevard 3;Nice;France;Quik Shipping;TieBreak Tennis shoes;19,35;25;0;"Men's Footwear";Men Shoes;New Balls;Pat Cash;74 Rose St. Moonie Ponds;Melbourne;Australia;Aujourd´hui;Pierre Chardin;67, rue des Cinquante Otages;Nantes;France;22,284615384615
